                     mean          std       2.5q         25q        50q        75q      97.5q       mc err
z_subj(hc).773   0.404412    0.0147769   0.375848    0.394163   0.404005    0.41493    0.43223  0.000403427
z_subj(hc).774   0.443668    0.0150379   0.414714      0.4337   0.443602   0.454008   0.473725  0.000439825
z_subj(hc).775   0.493725    0.0141352   0.465316    0.484413   0.493764   0.503217   0.521188  0.000349916
z_subj(hc).776   0.441827    0.0149509   0.412281    0.431702   0.441626   0.452109   0.470473  0.000398362
z_subj(hc).777   0.419004    0.0151323   0.389778    0.408867   0.418541   0.429083   0.450113  0.000376404
z_subj(hc).778   0.383467     0.015019   0.354572    0.373415   0.383341   0.393262   0.413045  0.000483961
z_subj(hc).779   0.468685    0.0153131   0.438096    0.458596   0.468366    0.47905   0.498815  0.000444288
z_subj(hc).780   0.481205    0.0142742   0.453127    0.471699   0.481334   0.491009   0.507991  0.000471757
z_subj(hc).781    0.42695    0.0156034   0.395123    0.416775   0.427636    0.43721   0.456164  0.000486993
z_subj(hc).782   0.471942    0.0150816   0.442195    0.461912   0.471722   0.481843   0.502034  0.000462502
z_subj(hc).783   0.430564    0.0149454   0.401794    0.420055   0.430623   0.440228   0.460798  0.000459564
z_subj(hc).784   0.504128    0.0152029   0.473129    0.493753   0.504613   0.514585   0.533164  0.000426324
z_subj(hv).761   0.420042    0.0160084   0.389399    0.408912   0.419861    0.43075   0.451386  0.000529714
z_subj(hv).762   0.413593    0.0145505   0.384168    0.404287   0.413819   0.422965   0.441187  0.000484699
z_subj(hv).763   0.473691    0.0143594    0.44656    0.464037   0.473782   0.483012   0.501939   0.00040589
z_subj(hv).764   0.477415    0.0144332   0.449188     0.46766   0.477154   0.487042   0.505943  0.000424952
z_subj(hv).765   0.390911    0.0149611   0.362015    0.380669   0.391163   0.401158   0.420056  0.000473082
