                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
v_subj(lc).10      1.07228     0.108802     0.857139     0.999988      1.07201       1.1498      1.27849   0.00243716
v_subj(lc).11      1.88063     0.174389      1.53876      1.76331      1.88109      1.99923      2.21641   0.00354688
v_subj(lc).12      1.96888     0.187313      1.61296      1.84537      1.96584      2.09353      2.34844   0.00477533
v_subj(lc).13      1.16025    0.0995097     0.967614      1.09362      1.15924      1.22575      1.35394   0.00235315
v_subj(lc).14      1.96713     0.179217      1.63615      1.83852      1.96227      2.09171      2.31693   0.00359707
v_subj(lc).15      1.57839     0.152925      1.27149      1.47698      1.57992      1.67929       1.8687    0.0034552
v_subj(lc).16      1.10362     0.115484     0.873529      1.02606      1.10593      1.18271      1.32682   0.00281248
v_subj(lc).17      1.53956    0.0892649      1.37093      1.47745       1.5392      1.59703      1.72613   0.00191593
v_subj(lc).18     0.977001     0.101271     0.770554     0.908576     0.978976      1.04809      1.16893   0.00247972
v_subj(lc).19      1.51459     0.144972      1.22518      1.41501      1.51399      1.61606      1.79534    0.0029772
v_subj(lc).20      1.00704     0.107232       0.7971     0.933697      1.00976      1.08022      1.21552   0.00230962
v_subj(lc).21      1.67366      0.15148      1.37979      1.56707      1.67426      1.77994      1.96887   0.00352072
v_subj(lc).22      1.34068     0.128147      1.09026       1.2539      1.34036      1.42867      1.59582   0.00334236
v_subj(lc).23      1.77355     0.114819      1.54656      1.69589      1.77443      1.85333       1.9969   0.00298316
v_subj(lv).0       1.30935     0.123673      1.06458      1.22562      1.30904      1.39302      1.54528   0.00272414
v_subj(lv).1       2.06625     0.143835      1.78261      1.97149      2.06775      2.16317      2.34907   0.00322235
v_subj(lv).2       1.15285     0.102322     0.951677      1.08437      1.15355      1.21834      1.36194    0.0024654
v_subj(lv).3         1.282    0.0888888      1.11193      1.22313       1.2836      1.34328      1.45122   0.00209937
v_subj(lv).4       1.73609     0.143486      1.46179      1.63528      1.73801      1.83365      2.02774   0.00339556
v_subj(lv).5       1.39888      0.12507       1.1511      1.31376      1.39684      1.48018      1.64572   0.00310645
v_subj(lv).6       2.12487     0.169396      1.78653      2.01333      2.12368      2.23922      2.46325   0.00418669
v_subj(lv).7       1.32477     0.175545      0.98041      1.20363      1.32938      1.44755      1.65572   0.00369657
v_subj(lv).8       1.65498     0.126378       1.4053      1.57082       1.6588       1.7425      1.89783   0.00314024
v_subj(lv).9       1.22419     0.136989     0.963316      1.13301       1.2256      1.31616      1.50297   0.00328804
v_subj(lv).10      1.04668     0.121237     0.815256     0.964812       1.0462      1.12606      1.28602   0.00240345
v_subj(lv).11       2.1455      0.17622      1.80019      2.02267      2.15068      2.26679       2.4834   0.00421772
v_subj(lv).12      1.59779      0.18541      1.23365      1.47302      1.60189      1.71767      1.95765   0.00417234
v_subj(lv).13     0.787708    0.0995322     0.595462      0.72042     0.788849     0.854699     0.982495   0.00221742
v_subj(lv).14      1.33335     0.166509      1.00127      1.22573      1.33453      1.44624      1.65756   0.00357513
v_subj(lv).15      1.44956     0.154882      1.14585      1.34451      1.45352       1.5533      1.74382   0.00342348
v_subj(lv).16      1.61783     0.118074      1.38449      1.53212      1.61554      1.69944      1.85014   0.00298154
v_subj(lv).17      1.55659    0.0872999      1.38299       1.4978      1.55705      1.61517      1.72165   0.00206198
v_subj(lv).18      1.23796     0.105503      1.03493      1.16717      1.23324       1.3079      1.44543   0.00226382
v_subj(lv).19      1.22339     0.143989     0.946353      1.12582      1.22191      1.31939      1.50799   0.00320133
v_subj(lv).20      1.08276     0.107532     0.870402      1.01111      1.08298      1.15574      1.28979    0.0023665
v_subj(lv).21      1.02757     0.143739     0.736624     0.931234      1.02432       1.1308      1.30375   0.00325342
v_subj(lv).22         1.11     0.124239       0.8726      1.02302       1.1082      1.19726      1.35425   0.00254684
v_subj(lv).23      1.70802     0.113524      1.48743      1.63197      1.70552      1.78133      1.93642   0.00318181
t(hc)             0.183189    0.0297785      0.13224     0.162011     0.181148     0.202166     0.248499   0.00148394
t(hv)             0.182535    0.0290502     0.130756     0.162679     0.180668     0.200268     0.245718   0.00145757
t(lc)             0.181834    0.0294694     0.129218     0.161327     0.179935      0.19991      0.24713   0.00158139
t(lv)             0.181921     0.029428     0.131835     0.161048     0.179398     0.200232     0.246001   0.00161453
t_std             0.216432    0.0346113     0.160332     0.191945     0.211639     0.236752     0.294189   0.00225883
t_subj(hc).0      0.146028   0.00232198     0.141349      0.14448     0.146143     0.147672     0.150361   7.3708e-05
t_subj(hc).1      0.209743   0.00113743     0.207303     0.209036     0.209803     0.210522     0.211832  3.20407e-05
t_subj(hc).2      0.109866   0.00291554     0.103906     0.108028     0.109979     0.111894     0.115215  8.61704e-05
t_subj(hc).3   1.59208e-05  1.89201e-05  1.25728e-07  3.26395e-06  9.73248e-06  2.20116e-05  6.64298e-05  6.49302e-07
t_subj(hc).4      0.216188   0.00118777     0.213747     0.215419      0.21623     0.217022     0.218397   3.2583e-05
t_subj(hc).5      0.180377   0.00158109     0.177043     0.179309     0.180463     0.181494     0.183235   4.8215e-05
t_subj(hc).6      0.229193   0.00100377     0.227053     0.228539     0.229256     0.229901     0.230976  3.28796e-05
t_subj(hc).7      0.237037   0.00100775     0.235038     0.236377      0.23705     0.237711      0.23907  3.46264e-05
t_subj(hc).8      0.146001   0.00104017     0.143773     0.145346     0.146105     0.146757     0.147772  2.48645e-05
t_subj(hc).9      0.175229   0.00173886     0.171621     0.174072     0.175323     0.176449     0.178393  6.32701e-05
t_subj(hc).10     0.121078   0.00255486     0.115743     0.119385     0.121057     0.122826     0.125895  8.10159e-05
t_subj(hc).11      0.22301   0.00121755     0.220559     0.222189     0.223061     0.223877     0.225241  4.40701e-05
t_subj(hc).12     0.237659   0.00093237     0.235808     0.237018     0.237688     0.238291     0.239373  3.10146e-05
t_subj(hc).13    0.0745687   0.00312796    0.0683138    0.0725003    0.0746658    0.0766964    0.0806501  0.000116959
t_subj(hc).14     0.240601  0.000927424     0.238647     0.240016     0.240653     0.241232     0.242402  3.13202e-05
