                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
t_subj(lc).18    0.0816698   0.00271889    0.0761753    0.0799004     0.081774    0.0835791    0.0867078  8.82841e-05
t_subj(lc).19     0.200749   0.00116057     0.198411     0.199984     0.200774     0.201584      0.20289  3.55259e-05
t_subj(lc).20     0.100161   0.00226556    0.0955316    0.0986457     0.100171     0.101741     0.104489  7.67357e-05
t_subj(lc).21     0.200974   0.00114604     0.198611     0.200209     0.200999     0.201786     0.203183  4.02756e-05
t_subj(lc).22     0.172806   0.00155174     0.169537     0.171826     0.172835     0.173859     0.175672  4.38079e-05
t_subj(lc).23     0.114994   0.00105049     0.112689     0.114307     0.115098     0.115743     0.116812  2.26671e-05
t_subj(lv).0      0.147418   0.00191807     0.143497      0.14617     0.147482     0.148739     0.150927  6.21719e-05
t_subj(lv).1      0.205327   0.00108626     0.203096     0.204601     0.205368     0.206085     0.207364  3.19976e-05
t_subj(lv).2      0.102897     0.002412    0.0978972     0.101322     0.102976     0.104564     0.107332  7.36002e-05
t_subj(lv).3   1.65299e-05  1.86567e-05  6.69273e-08  3.20442e-06  1.00581e-05  2.30066e-05  6.84032e-05  7.77105e-07
t_subj(lv).4      0.211568  0.000889496     0.209764     0.211001     0.211607     0.212187     0.213175  2.69569e-05
t_subj(lv).5      0.175743   0.00138618       0.1729     0.174881     0.175781     0.176711     0.178333  3.70648e-05
t_subj(lv).6      0.219836  0.000770665     0.218271     0.219353     0.219876     0.220361      0.22124  2.25355e-05
t_subj(lv).7      0.238899  0.000700654     0.237472     0.238442     0.238915     0.239379     0.240186  2.11344e-05
t_subj(lv).8      0.146012  0.000972426     0.143964     0.145381     0.146091     0.146716     0.147675  2.36268e-05
t_subj(lv).9      0.176044   0.00136945     0.173246      0.17512     0.176085     0.176997     0.178627  4.60359e-05
t_subj(lv).10     0.123916   0.00198164     0.119869     0.122657     0.123983      0.12524      0.12771  5.99526e-05
t_subj(lv).11     0.225771  0.000859752     0.224014      0.22521     0.225762     0.226353     0.227449  3.10974e-05
t_subj(lv).12     0.238362  0.000702832     0.236926     0.237913     0.238378     0.238841     0.239666  2.29818e-05
t_subj(lv).13    0.0732841    0.0026278    0.0676653    0.0716043    0.0734155    0.0751404    0.0780546  8.60844e-05
t_subj(lv).14     0.231597  0.000678021     0.230211     0.231175     0.231604     0.232043     0.232908  1.82544e-05
t_subj(lv).15     0.201493   0.00117564     0.199122     0.200694     0.201508     0.202315     0.203726  4.02874e-05
t_subj(lv).16     0.142007   0.00183276     0.138021      0.14084     0.142063     0.143303     0.145384  6.47779e-05
t_subj(lv).17  1.30261e-05  1.51101e-05  5.04581e-08  2.14967e-06  7.56088e-06  1.88713e-05   5.3627e-05  6.27193e-07
t_subj(lv).18    0.0853658   0.00280856    0.0796245    0.0835629    0.0855495    0.0873234    0.0905789   8.3787e-05
t_subj(lv).19      0.20019    0.0012075     0.197719     0.199442     0.200215     0.201025     0.202459   3.3901e-05
t_subj(lv).20     0.102977   0.00224415    0.0984394     0.101502     0.103102      0.10453     0.107172  6.48332e-05
t_subj(lv).21     0.202094   0.00111492     0.199807     0.201354     0.202117     0.202865     0.204171  3.47811e-05
t_subj(lv).22     0.172364   0.00156533     0.169239     0.171308     0.172408     0.173459     0.175253  4.57003e-05
t_subj(lv).23     0.115032   0.00105291      0.11276     0.114393     0.115119     0.115776     0.116869  2.46304e-05
z(hc)             0.516181   0.00975025     0.497874     0.509295     0.515747     0.522715     0.536204  0.000219015
z(hv)             0.523828   0.00952174     0.504723     0.517604     0.523977     0.530058     0.542733  0.000206802
z(lc)             0.540514    0.0097091     0.521092     0.534102     0.540566     0.546793     0.559414  0.000243095
z(lv)             0.537881   0.00967589     0.518764     0.531318     0.537938     0.544034     0.557127  0.000232394
z_std             0.178998    0.0134855     0.154543      0.16948     0.178502      0.18788     0.207053  0.000341208
z_subj(hc).0      0.507694    0.0140913     0.480574     0.498494     0.507486     0.517407     0.535322  0.000330815
z_subj(hc).1      0.524979    0.0145964     0.497632     0.515268     0.524733     0.534437     0.554711  0.000375729
z_subj(hc).2      0.517161    0.0148455     0.488067     0.507249     0.516956     0.527341     0.546913  0.000417578
z_subj(hc).3      0.525846    0.0156739     0.495044     0.515261     0.526043     0.536165     0.555848  0.000443578
z_subj(hc).4       0.52752    0.0136113     0.500394     0.518665     0.527595     0.537044     0.554249  0.000366716
z_subj(hc).5      0.510906    0.0142329     0.483462     0.500911     0.510769     0.520428     0.539162  0.000390374
z_subj(hc).6      0.508458    0.0138581     0.483139     0.498783     0.508055     0.517864     0.537222  0.000380584
z_subj(hc).7      0.570206    0.0128195      0.54544     0.561675     0.570198     0.578686     0.595641  0.000337584
z_subj(hc).8      0.460428    0.0166915     0.428361     0.449328     0.460291     0.471924     0.492866  0.000534391
z_subj(hc).9      0.547913    0.0132134     0.521549     0.538877     0.548011      0.55674     0.574637   0.00037873
z_subj(hc).10     0.503633    0.0132553     0.478154     0.495043       0.5037     0.512289     0.530088  0.000336055
z_subj(hc).11      0.49825    0.0133746     0.471996     0.489209     0.498119     0.507686     0.524289  0.000300703
z_subj(hc).12     0.554732    0.0133183     0.528736     0.545741     0.554148     0.563716     0.581493  0.000317103
z_subj(hc).13     0.553338    0.0135118     0.526848     0.544565     0.553592     0.562336     0.579342  0.000377772
z_subj(hc).14     0.558014    0.0130546     0.532499     0.549206     0.558063     0.566243     0.583969  0.000329441
z_subj(hc).15     0.566991    0.0135284     0.538818     0.557973     0.567043     0.576074     0.593147  0.000385464
z_subj(hc).16      0.52532    0.0136828      0.49862     0.515946     0.525367     0.534816     0.551792  0.000343757
z_subj(hc).17     0.332175    0.0138856     0.304325     0.323113     0.332153     0.341356     0.359946  0.000434588
z_subj(hc).18     0.521267    0.0141241     0.492693     0.512164     0.521321     0.530806     0.549104  0.000387452
z_subj(hc).19     0.519904    0.0132497     0.494527     0.511252     0.519694     0.528618     0.547129  0.000344885
z_subj(hc).20     0.564917    0.0137856      0.53767      0.55537     0.565169     0.574463     0.591413  0.000403781
z_subj(hc).21     0.522241    0.0133475        0.496     0.513025     0.522304     0.530998      0.54842  0.000344258
z_subj(hc).22     0.504033    0.0143505     0.475029     0.494809     0.504054     0.513481     0.532524  0.000376856
z_subj(hc).23     0.472858    0.0166666     0.440593     0.461311     0.472646     0.484408     0.505399  0.000473812
z_subj(hv).0      0.546937    0.0137418     0.518699     0.537582     0.547654     0.556651     0.573264  0.000352515
